experiment_date,treatment,source,ops_type_merged,city_group,user_cnt,nonrepeat_cnt,trip_cnt,weekday_nonrepeat_cnt,weekend_nonrepeat_cnt,weekday_trip_cnt,weekend_trip_cnt,nonrepeat_cnt_per_user,trip_cnt_per_user,weekday_nonrepeat_cnt_per_user,weekend_nonrepeat_cnt_per_user,weekday_trip_cnt_per_user,weekend_trip_cnt_per_user,weekday_match_rate,weekend_match_rate,coupon_BD_total,coupon_CDP_total,coupon_folk_total,coupon_growth_other_total,coupon_MGM_total,coupon_MKT_total,coupon_register_total,coupon_daily_total,avg_rainy_day,avg_rainy_weekday,avg_rainy_weekend,mgm_day
2025-12-15,20x2元1張,隨機組,養成Regular-其他,南區,112,9,7,9,0,5,2,0.08035714285714286,0.0625,0.08035714285714286,0.0,0.044642857142857144,0.017857142857142856,0.76,1.0,10,10,224,0,0,0,3,0,0.17857142857142855,0.0,0.0,0
2025-12-15,20x2元1張,隨機組,養成Regular-高優惠敏感,中區,132,21,13,17,4,10,3,0.1590909090909091,0.09848484848484848,0.12878787878787878,0.030303030303030304,0.07575757575757576,0.022727272727272728,0.775,0.62,31,32,264,0,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,20x2元1張,隨機組,養成Regular-高優惠敏感,北區,433,52,29,44,8,24,5,0.12009237875288684,0.06697459584295612,0.10161662817551963,0.018475750577367205,0.05542725173210162,0.011547344110854504,0.7066666666666667,0.6,73,93,866,0,0,0,4,0,0.26785714285714285,0.025,0.0,0
2025-12-15,20x2元1張,隨機組,養成Regular-高優惠敏感,南區,109,11,10,8,3,6,4,0.10091743119266056,0.09174311926605505,0.07339449541284404,0.027522935779816515,0.05504587155963303,0.03669724770642202,1.0,1.0,44,20,218,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,20元1張,隨機組,14天在其他尖峰預估車資,中區,211,51,33,36,15,19,14,0.24170616113744076,0.15639810426540285,0.17061611374407584,0.07109004739336493,0.09004739336492891,0.06635071090047394,0.6705263157894737,0.8350000000000001,51,56,211,0,0,9,10,0,0.0,0.0,0.0,0
2025-12-15,20元1張,隨機組,14天在其他尖峰預估車資,北區,683,149,102,116,33,66,36,0.21815519765739386,0.1493411420204978,0.1698389458272328,0.048316251830161056,0.09663250366032211,0.0527086383601757,0.8028787878787877,0.7291666666666666,88,190,683,1,0,2,23,0,0.26785714285714285,0.025,0.0,0
2025-12-15,20元1張,隨機組,14天在其他尖峰預估車資,南區,166,43,26,35,8,18,8,0.25903614457831325,0.1566265060240964,0.21084337349397592,0.04819277108433735,0.10843373493975904,0.04819277108433735,0.6466666666666667,0.67,27,27,166,0,0,1,4,0,0.17857142857142855,0.0,0.0,0
2025-12-15,20元1張,隨機組,14天在晚尖峰預估車資,中區,55,11,11,7,4,4,7,0.2,0.2,0.12727272727272726,0.07272727272727272,0.07272727272727272,0.12727272727272726,1.0,1.0,4,11,55,0,0,11,6,0,0.0,0.0,0.0,0
2025-12-15,20元1張,隨機組,14天在晚尖峰預估車資,北區,192,56,37,39,17,27,10,0.2916666666666667,0.19270833333333334,0.203125,0.08854166666666667,0.140625,0.052083333333333336,0.7948148148148149,0.645,43,57,192,0,0,0,6,0,0.26785714285714285,0.025,0.0,0
2025-12-15,20元1張,隨機組,14天在晚尖峰預估車資,南區,54,19,11,11,8,7,4,0.35185185185185186,0.2037037037037037,0.2037037037037037,0.14814814814814814,0.12962962962962962,0.07407407407407407,0.7214285714285714,0.7525000000000001,13,4,54,0,0,1,7,0,0.17857142857142855,0.0,0.0,0
2025-12-15,20元1張,隨機組,90天在尖峰預估車資,中區,376,31,25,20,11,11,14,0.08244680851063829,0.06648936170212766,0.05319148936170213,0.02925531914893617,0.02925531914893617,0.03723404255319149,0.8636363636363636,0.9314285714285715,39,35,376,0,0,5,7,0,0.0,0.0,0.0,0
2025-12-15,20元1張,隨機組,90天在尖峰預估車資,北區,1393,113,70,87,26,47,23,0.08111988513998564,0.05025125628140704,0.0624551328068916,0.01866475233309404,0.03374012921751615,0.016511127063890883,0.7642553191489362,0.7169565217391304,116,140,1393,1,0,6,18,0,0.26785714285714285,0.025,0.0,0
2025-12-15,20元1張,隨機組,90天在尖峰預估車資,南區,343,18,8,16,2,6,2,0.052478134110787174,0.023323615160349854,0.04664723032069971,0.0058309037900874635,0.01749271137026239,0.0058309037900874635,0.515,0.41500000000000004,26,30,343,0,0,0,5,0,0.11904761904761903,0.0,0.0,0
2025-12-15,20元1張,隨機組,喚回-其他,中區,222,17,13,14,3,7,6,0.07657657657657657,0.05855855855855856,0.06306306306306306,0.013513513513513514,0.03153153153153153,0.02702702702702703,0.8114285714285714,0.725,1,33,222,0,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,20元1張,隨機組,喚回-其他,北區,815,48,32,24,24,17,15,0.05889570552147239,0.0392638036809816,0.029447852760736196,0.029447852760736196,0.020858895705521473,0.018404907975460124,0.7735294117647058,0.6946666666666667,26,110,815,1,0,0,2,0,0.26785714285714285,0.025,0.0,0
2025-12-15,20元1張,隨機組,喚回-其他,南區,235,7,6,5,2,5,1,0.029787234042553193,0.02553191489361702,0.02127659574468085,0.00851063829787234,0.02127659574468085,0.00425531914893617,1.0,1.0,4,18,235,1,0,0,0,0,0.14285714285714285,0.0,0.0,0
2025-12-15,20元1張,隨機組,喚回-高優惠敏感,中區,39,5,4,3,2,2,2,0.1282051282051282,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.05128205128205128,1.0,1.0,8,7,39,0,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,20元1張,隨機組,喚回-高優惠敏感,北區,114,11,7,8,3,5,2,0.09649122807017543,0.06140350877192982,0.07017543859649122,0.02631578947368421,0.043859649122807015,0.017543859649122806,0.8800000000000001,0.75,8,9,114,0,0,0,0,0,0.26785714285714285,0.025,0.0,0
2025-12-15,20元1張,隨機組,喚回-高優惠敏感,南區,22,4,3,4,0,1,2,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.0,0.045454545454545456,0.09090909090909091,1.0,0.67,0,8,22,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,20元1張,隨機組,既有regular鞏固,中區,199,54,35,39,15,23,12,0.271356783919598,0.17587939698492464,0.19597989949748743,0.07537688442211055,0.11557788944723618,0.06030150753768844,0.7208695652173912,0.7600000000000001,26,65,199,0,0,10,0,0,0.0,0.0,0.0,0
2025-12-15,20元1張,隨機組,既有regular鞏固,北區,731,206,143,138,68,86,57,0.2818057455540356,0.19562243502051985,0.18878248974008208,0.09302325581395349,0.11764705882352941,0.07797537619699042,0.7986046511627908,0.6908928571428571,136,234,731,2,0,0,0,1,0.26785714285714285,0.025,0.0,0
2025-12-15,20元1張,隨機組,既有regular鞏固,南區,165,40,31,36,4,25,6,0.24242424242424243,0.18787878787878787,0.21818181818181817,0.024242424242424242,0.15151515151515152,0.03636363636363636,0.8767999999999999,0.5416666666666666,30,40,165,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,20元1張,隨機組,養成Regular-其他,中區,74,8,4,2,6,2,2,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.75,0.5,24,6,74,0,0,1,2,0,0.0,0.0,0.0,0
2025-12-15,20元1張,隨機組,養成Regular-其他,北區,353,31,21,22,9,16,5,0.08781869688385269,0.059490084985835696,0.06232294617563739,0.025495750708215296,0.0453257790368272,0.014164305949008499,0.6906249999999999,0.85,29,47,353,0,0,0,8,0,0.26785714285714285,0.025,0.0,0
2025-12-15,20元1張,隨機組,養成Regular-其他,南區,112,4,4,4,0,2,2,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.017857142857142856,0.017857142857142856,1.0,1.0,35,8,112,0,0,0,2,0,0.17857142857142855,0.0,0.0,0
2025-12-15,20元1張,隨機組,養成Regular-高優惠敏感,中區,115,14,10,11,3,8,2,0.12173913043478261,0.08695652173913043,0.09565217391304348,0.02608695652173913,0.06956521739130435,0.017391304347826087,0.7374999999999999,1.0,22,26,115,0,0,10,0,0,0.0,0.0,0.0,0
2025-12-15,20元1張,隨機組,養成Regular-高優惠敏感,北區,441,63,41,48,15,25,16,0.14285714285714285,0.09297052154195011,0.10884353741496598,0.034013605442176874,0.05668934240362812,0.036281179138321996,0.7776,0.7193750000000001,94,71,441,1,0,0,1,0,0.26785714285714285,0.025,0.0,0
2025-12-15,20元1張,隨機組,養成Regular-高優惠敏感,南區,131,15,14,12,3,9,5,0.11450381679389313,0.10687022900763359,0.0916030534351145,0.022900763358778626,0.06870229007633588,0.03816793893129771,1.0,1.0,19,16,131,1,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,14天在其他尖峰預估車資,中區,188,46,35,31,15,28,7,0.24468085106382978,0.18617021276595744,0.16489361702127658,0.0797872340425532,0.14893617021276595,0.03723404255319149,0.91,0.6142857142857144,71,47,376,0,0,5,13,0,0.0,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,14天在其他尖峰預估車資,北區,762,199,132,153,46,93,39,0.26115485564304464,0.1732283464566929,0.20078740157480315,0.06036745406824147,0.1220472440944882,0.051181102362204724,0.7769892473118281,0.7428205128205128,154,208,1524,2,0,3,24,1,0.26785714285714285,0.025,0.0,0
2025-12-15,30x2元1張,隨機組,14天在其他尖峰預估車資,南區,164,23,17,13,10,10,7,0.1402439024390244,0.10365853658536585,0.07926829268292683,0.06097560975609756,0.06097560975609756,0.042682926829268296,0.78,0.8114285714285714,50,42,328,0,0,0,17,0,0.14285714285714285,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,14天在晚尖峰預估車資,中區,57,20,14,12,8,8,6,0.3508771929824561,0.24561403508771928,0.21052631578947367,0.14035087719298245,0.14035087719298245,0.10526315789473684,0.69,0.86,12,14,114,0,0,0,5,0,0.0,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,14天在晚尖峰預估車資,北區,188,33,23,25,8,16,7,0.17553191489361702,0.12234042553191489,0.13297872340425532,0.0425531914893617,0.0851063829787234,0.03723404255319149,0.855,0.8114285714285714,19,46,376,0,0,0,10,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30x2元1張,隨機組,14天在晚尖峰預估車資,南區,40,10,8,9,1,8,0,0.25,0.2,0.225,0.025,0.2,0.0,0.90375,,10,4,80,0,0,0,3,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,90天在尖峰預估車資,中區,326,13,10,12,1,9,1,0.03987730061349693,0.03067484662576687,0.03680981595092025,0.003067484662576687,0.027607361963190184,0.003067484662576687,1.0,0.33,35,25,652,1,0,0,3,0,0.0,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,90天在尖峰預估車資,北區,1342,107,65,73,34,41,24,0.07973174366616989,0.04843517138599106,0.05439642324888227,0.02533532041728763,0.030551415797317436,0.01788375558867362,0.661219512195122,0.7404166666666665,114,152,2684,0,0,1,16,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30x2元1張,隨機組,90天在尖峰預估車資,南區,327,26,18,21,5,12,6,0.07951070336391437,0.05504587155963303,0.06422018348623854,0.01529051987767584,0.03669724770642202,0.01834862385321101,0.9266666666666667,0.7566666666666667,31,27,654,0,0,0,6,0,0.11904761904761903,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,喚回-其他,中區,245,13,9,10,3,9,0,0.053061224489795916,0.036734693877551024,0.04081632653061224,0.012244897959183673,0.036734693877551024,0.0,0.7777777777777778,,27,24,490,2,0,9,0,0,0.0,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,喚回-其他,北區,911,75,55,56,19,31,24,0.08232711306256861,0.06037321624588365,0.06147091108671789,0.020856201975850714,0.03402854006586169,0.026344676180021953,0.7851612903225806,0.8475000000000001,22,112,1822,2,0,0,3,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30x2元1張,隨機組,喚回-其他,南區,264,23,13,16,7,8,5,0.08712121212121213,0.04924242424242424,0.06060606060606061,0.026515151515151516,0.030303030303030304,0.01893939393939394,0.7,0.5860000000000001,35,26,528,1,0,0,1,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,喚回-高優惠敏感,中區,31,3,2,3,0,2,0,0.0967741935483871,0.06451612903225806,0.0967741935483871,0.0,0.06451612903225806,0.0,1.0,,4,10,62,0,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,喚回-高優惠敏感,北區,117,17,11,14,3,7,4,0.1452991452991453,0.09401709401709402,0.11965811965811966,0.02564102564102564,0.05982905982905983,0.03418803418803419,0.6614285714285714,1.0,0,24,234,0,0,0,0,0,0.2380952380952381,0.03333333333333333,0.0,0
2025-12-15,30x2元1張,隨機組,喚回-高優惠敏感,南區,26,1,1,1,0,0,1,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,,1.0,0,0,52,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,既有regular鞏固,中區,170,36,32,28,8,24,8,0.21176470588235294,0.18823529411764706,0.16470588235294117,0.047058823529411764,0.1411764705882353,0.047058823529411764,0.9562499999999999,0.82,22,51,340,0,0,5,0,0,0.0,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,既有regular鞏固,北區,813,239,193,160,79,118,75,0.2939729397293973,0.23739237392373924,0.1968019680196802,0.0971709717097171,0.14514145141451415,0.09225092250922509,0.8634745762711864,0.8348,197,323,1626,0,0,1,0,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30x2元1張,隨機組,既有regular鞏固,南區,175,38,31,25,13,18,13,0.21714285714285714,0.17714285714285713,0.14285714285714285,0.07428571428571429,0.10285714285714286,0.07428571428571429,1.0,0.7476923076923077,36,45,350,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,養成Regular-其他,中區,79,5,4,3,2,2,2,0.06329113924050633,0.05063291139240506,0.0379746835443038,0.02531645569620253,0.02531645569620253,0.02531645569620253,1.0,1.0,14,2,158,0,0,0,2,0,0.0,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,養成Regular-其他,北區,403,46,37,34,12,30,7,0.1141439205955335,0.09181141439205956,0.08436724565756824,0.02977667493796526,0.07444168734491315,0.017369727047146403,0.9346666666666666,0.6471428571428571,67,49,806,0,0,0,9,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30x2元1張,隨機組,養成Regular-其他,南區,119,14,7,10,4,3,4,0.11764705882352941,0.058823529411764705,0.08403361344537816,0.03361344537815126,0.025210084033613446,0.03361344537815126,0.7999999999999999,0.8125,39,3,238,0,0,0,6,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,養成Regular-高優惠敏感,中區,114,11,9,10,1,7,2,0.09649122807017543,0.07894736842105263,0.08771929824561403,0.008771929824561403,0.06140350877192982,0.017543859649122806,0.88,1.0,4,23,228,0,0,0,0,1,0.0,0.0,0.0,0
2025-12-15,30x2元1張,隨機組,養成Regular-高優惠敏感,北區,429,79,52,63,16,24,28,0.18414918414918416,0.12121212121212122,0.14685314685314685,0.037296037296037296,0.055944055944055944,0.06526806526806526,0.8108333333333334,0.8142857142857143,96,66,858,1,2,0,4,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30x2元1張,隨機組,養成Regular-高優惠敏感,南區,115,6,1,4,2,1,0,0.05217391304347826,0.008695652173913044,0.034782608695652174,0.017391304347826087,0.008695652173913044,0.0,1.0,,31,19,230,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30元1張,隨機組,14天在其他尖峰預估車資,中區,154,37,21,27,10,16,5,0.24025974025974026,0.13636363636363635,0.17532467532467533,0.06493506493506493,0.1038961038961039,0.032467532467532464,0.62,0.8400000000000001,21,25,154,0,0,25,9,0,0.0,0.0,0.0,0
2025-12-15,30元1張,隨機組,14天在其他尖峰預估車資,北區,705,210,148,161,49,110,38,0.2978723404255319,0.2099290780141844,0.22836879432624113,0.06950354609929078,0.15602836879432624,0.05390070921985816,0.8111818181818182,0.7957894736842106,113,257,705,0,0,0,12,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30元1張,隨機組,14天在其他尖峰預估車資,南區,171,30,22,26,4,13,9,0.17543859649122806,0.1286549707602339,0.15204678362573099,0.023391812865497075,0.07602339181286549,0.05263157894736842,0.7838461538461539,0.7277777777777779,53,26,171,1,0,0,4,0,0.14285714285714285,0.0,0.0,0
2025-12-15,30元1張,隨機組,14天在晚尖峰預估車資,中區,62,16,11,11,5,8,3,0.25806451612903225,0.1774193548387097,0.1774193548387097,0.08064516129032258,0.12903225806451613,0.04838709677419355,0.89,0.7333333333333334,13,16,62,0,0,4,6,0,0.0,0.0,0.0,0
2025-12-15,30元1張,隨機組,14天在晚尖峰預估車資,北區,202,58,42,43,15,34,8,0.2871287128712871,0.2079207920792079,0.21287128712871287,0.07425742574257425,0.16831683168316833,0.039603960396039604,0.8164705882352941,0.7725,89,58,202,0,0,0,13,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30元1張,隨機組,14天在晚尖峰預估車資,南區,53,6,2,5,1,1,1,0.11320754716981132,0.03773584905660377,0.09433962264150944,0.018867924528301886,0.018867924528301886,0.018867924528301886,1.0,0.5,17,7,53,0,0,0,2,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30元1張,隨機組,90天在尖峰預估車資,中區,326,25,15,22,3,11,4,0.07668711656441718,0.046012269938650305,0.06748466257668712,0.009202453987730062,0.03374233128834356,0.012269938650306749,0.7900000000000001,0.78,30,35,326,0,0,5,8,0,0.0,0.0,0.0,0
2025-12-15,30元1張,隨機組,90天在尖峰預估車資,北區,1403,121,77,88,33,51,26,0.08624376336421953,0.0548823948681397,0.06272273699215966,0.023521026372059873,0.036350677120456164,0.018531717747683536,0.7445098039215686,0.6165384615384616,153,209,1403,0,0,5,13,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30元1張,隨機組,90天在尖峰預估車資,南區,358,19,13,18,1,7,6,0.05307262569832402,0.036312849162011177,0.05027932960893855,0.002793296089385475,0.019553072625698324,0.01675977653631285,0.7214285714285714,0.8333333333333334,37,32,358,0,0,0,5,0,0.11904761904761903,0.0,0.0,0
2025-12-15,30元1張,隨機組,喚回-其他,中區,266,13,11,9,4,6,5,0.04887218045112782,0.041353383458646614,0.03383458646616541,0.015037593984962405,0.022556390977443608,0.018796992481203006,0.75,1.0,8,15,266,0,0,9,3,0,0.0,0.0,0.0,0
2025-12-15,30元1張,隨機組,喚回-其他,北區,863,76,54,57,19,32,22,0.0880648899188876,0.06257242178447277,0.0660486674391657,0.0220162224797219,0.03707995365005794,0.02549246813441483,0.9125000000000001,0.6713636363636364,57,116,863,0,0,0,4,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30元1張,隨機組,喚回-其他,南區,249,25,23,18,7,12,11,0.10040160642570281,0.09236947791164658,0.07228915662650602,0.028112449799196786,0.04819277108433735,0.04417670682730924,1.0,0.8681818181818183,15,24,249,0,0,0,2,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30元1張,隨機組,喚回-高優惠敏感,中區,42,4,3,3,1,3,0,0.09523809523809523,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.0,1.0,,0,15,42,0,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,30元1張,隨機組,喚回-高優惠敏感,北區,106,16,11,12,4,7,4,0.1509433962264151,0.10377358490566038,0.11320754716981132,0.03773584905660377,0.0660377358490566,0.03773584905660377,0.9142857142857144,0.71,22,36,106,0,0,0,0,0,0.2380952380952381,0.03333333333333333,0.0,0
2025-12-15,30元1張,隨機組,喚回-高優惠敏感,南區,26,3,3,3,0,3,0,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.0,0.11538461538461539,0.0,1.0,,4,6,26,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30元1張,隨機組,既有regular鞏固,中區,183,39,31,30,9,16,15,0.21311475409836064,0.16939890710382513,0.16393442622950818,0.04918032786885246,0.08743169398907104,0.08196721311475409,0.82125,1.0,60,55,183,0,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,30元1張,隨機組,既有regular鞏固,北區,802,233,172,174,59,114,58,0.29052369077306733,0.2144638403990025,0.2169576059850374,0.07356608478802992,0.14214463840399003,0.07231920199501247,0.8307017543859649,0.731551724137931,167,224,802,1,0,0,0,1,0.26785714285714285,0.025,0.0,0
2025-12-15,30元1張,隨機組,既有regular鞏固,南區,157,37,27,26,11,15,12,0.2356687898089172,0.17197452229299362,0.16560509554140126,0.07006369426751592,0.09554140127388536,0.07643312101910828,0.896,0.7666666666666666,28,47,157,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
2025-12-15,30元1張,隨機組,養成Regular-其他,中區,90,7,6,2,5,4,2,0.07777777777777778,0.06666666666666667,0.022222222222222223,0.05555555555555555,0.044444444444444446,0.022222222222222223,0.8,1.0,14,3,90,0,0,0,1,0,0.0,0.0,0.0,0
2025-12-15,30元1張,隨機組,養成Regular-其他,北區,361,28,20,22,6,14,6,0.07756232686980609,0.055401662049861494,0.060941828254847646,0.01662049861495845,0.038781163434903045,0.01662049861495845,0.8964285714285715,0.63,42,22,361,0,0,0,9,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30元1張,隨機組,養成Regular-其他,南區,107,12,11,6,6,5,6,0.11214953271028037,0.102803738317757,0.056074766355140186,0.056074766355140186,0.04672897196261682,0.056074766355140186,0.8,1.0,29,6,107,0,0,0,1,0,0.14285714285714285,0.0,0.0,0
2025-12-15,30元1張,隨機組,養成Regular-高優惠敏感,中區,128,13,9,9,4,3,6,0.1015625,0.0703125,0.0703125,0.03125,0.0234375,0.046875,1.0,0.7799999999999999,64,18,128,0,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,30元1張,隨機組,養成Regular-高優惠敏感,北區,458,68,47,52,16,33,14,0.14847161572052403,0.10262008733624454,0.11353711790393013,0.034934497816593885,0.07205240174672489,0.03056768558951965,0.856969696969697,0.6592857142857144,182,97,458,0,0,0,4,0,0.26785714285714285,0.025,0.0,0
2025-12-15,30元1張,隨機組,養成Regular-高優惠敏感,南區,115,14,12,12,2,9,3,0.12173913043478261,0.10434782608695652,0.10434782608695652,0.017391304347826087,0.0782608695652174,0.02608695652173913,1.0,0.7799999999999999,36,21,115,0,0,0,1,0,0.17857142857142855,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,14天在其他尖峰預估車資,中區,194,51,38,43,8,25,13,0.26288659793814434,0.1958762886597938,0.22164948453608246,0.041237113402061855,0.12886597938144329,0.06701030927835051,0.7696000000000001,0.783846153846154,44,54,388,0,0,25,7,0,0.0,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,14天在其他尖峰預估車資,北區,722,235,153,152,83,104,49,0.3254847645429363,0.21191135734072022,0.21052631578947367,0.1149584487534626,0.1440443213296399,0.06786703601108034,0.7814423076923078,0.6912244897959184,153,248,1444,3,0,0,25,0,0.26785714285714285,0.025,0.0,0
2025-12-15,40x2元1張,隨機組,14天在其他尖峰預估車資,南區,162,26,21,19,7,13,8,0.16049382716049382,0.12962962962962962,0.11728395061728394,0.043209876543209874,0.08024691358024691,0.04938271604938271,0.7692307692307693,1.0,28,34,324,0,0,0,10,0,0.17857142857142855,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,14天在晚尖峰預估車資,中區,71,15,10,11,4,8,2,0.2112676056338028,0.14084507042253522,0.15492957746478872,0.056338028169014086,0.11267605633802817,0.028169014084507043,0.91,0.5,14,22,142,1,0,6,1,0,0.0,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,14天在晚尖峰預估車資,北區,186,61,37,45,16,24,13,0.3279569892473118,0.1989247311827957,0.24193548387096775,0.08602150537634409,0.12903225806451613,0.06989247311827956,0.7583333333333334,0.6976923076923077,26,70,372,0,0,0,12,0,0.26785714285714285,0.025,0.0,0
2025-12-15,40x2元1張,隨機組,14天在晚尖峰預估車資,南區,39,11,8,7,4,7,1,0.28205128205128205,0.20512820512820512,0.1794871794871795,0.10256410256410256,0.1794871794871795,0.02564102564102564,0.8785714285714284,1.0,23,12,78,0,0,0,3,0,0.0714285714285714,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,90天在尖峰預估車資,中區,359,24,14,20,4,11,3,0.06685236768802229,0.03899721448467967,0.055710306406685235,0.011142061281337047,0.03064066852367688,0.008356545961002786,1.0,0.7766666666666667,51,19,718,0,0,0,7,0,0.0,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,90天在尖峰預估車資,北區,1412,117,82,80,37,49,33,0.08286118980169972,0.05807365439093484,0.056657223796033995,0.026203966005665724,0.034702549575070823,0.023371104815864022,0.8381632653061225,0.7078787878787879,110,143,2824,0,0,0,20,0,0.26785714285714285,0.025,0.0,0
2025-12-15,40x2元1張,隨機組,90天在尖峰預估車資,南區,326,24,15,17,7,8,7,0.0736196319018405,0.046012269938650305,0.05214723926380368,0.02147239263803681,0.024539877300613498,0.02147239263803681,0.86875,0.7042857142857143,50,25,652,0,0,0,2,0,0.11904761904761903,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,喚回-其他,中區,257,17,15,13,4,8,7,0.06614785992217899,0.058365758754863814,0.05058365758754864,0.01556420233463035,0.0311284046692607,0.027237354085603113,1.0,1.0,5,26,514,1,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,喚回-其他,北區,909,74,57,61,13,36,21,0.0814081408140814,0.0627062706270627,0.0671067106710671,0.014301430143014302,0.039603960396039604,0.0231023102310231,0.9261111111111112,0.7642857142857143,72,121,1818,2,0,1,3,0,0.26785714285714285,0.025,0.0,0
2025-12-15,40x2元1張,隨機組,喚回-其他,南區,260,26,18,15,11,13,5,0.1,0.06923076923076923,0.057692307692307696,0.04230769230769231,0.05,0.019230769230769232,0.8407692307692307,0.5,18,29,520,0,0,0,3,0,0.14285714285714285,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,喚回-高優惠敏感,中區,30,3,2,3,0,2,0,0.1,0.06666666666666667,0.1,0.0,0.06666666666666667,0.0,1.0,,1,2,60,0,0,0,0,0,0.0,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,喚回-高優惠敏感,北區,94,8,6,5,3,4,2,0.0851063829787234,0.06382978723404255,0.05319148936170213,0.031914893617021274,0.0425531914893617,0.02127659574468085,0.875,1.0,9,18,188,0,0,0,0,0,0.26785714285714285,0.025,0.0,0
2025-12-15,40x2元1張,隨機組,喚回-高優惠敏感,南區,36,7,7,6,1,5,2,0.19444444444444445,0.19444444444444445,0.16666666666666666,0.027777777777777776,0.1388888888888889,0.05555555555555555,1.0,1.0,0,9,72,0,0,0,0,0,0.14285714285714282,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,既有regular鞏固,中區,170,36,29,24,12,22,7,0.21176470588235294,0.17058823529411765,0.1411764705882353,0.07058823529411765,0.12941176470588237,0.041176470588235294,0.88,0.7,13,57,340,0,0,11,0,0,0.0,0.0,0.0,0
2025-12-15,40x2元1張,隨機組,既有regular鞏固,北區,788,240,170,164,76,114,56,0.30456852791878175,0.21573604060913706,0.20812182741116753,0.09644670050761421,0.1446700507614213,0.07106598984771574,0.7957894736842105,0.7251785714285715,229,267,1576,2,0,0,0,1,0.26785714285714285,0.025,0.0,0
2025-12-15,40x2元1張,隨機組,既有regular鞏固,南區,125,35,24,26,9,17,7,0.28,0.192,0.208,0.072,0.136,0.056,0.7941176470588235,0.7,22,37,250,0,0,0,0,0,0.17857142857142855,0.0,0.0,0
