treatment,source,ops_type_merged,city_group,target,RMSE,MAE,n
30x2元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.026088163660151098,0.026088163660151098,1
20x2元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.0264649445046784,0.0264649445046784,1
40x2元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.026470055960446548,0.026470055960446548,1
30元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.026490002639537102,0.026490002639537102,1
30元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.026546375853679333,0.026546375853679333,1
30x2元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.02735029219450935,0.02735029219450935,1
20元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.027602027424158876,0.027602027424158876,1
40元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.0276789401843514,0.0276789401843514,1
30元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.02802548560823724,0.02802548560823724,1
15元1張,隨機組,喚回-高優惠敏感,中區,trip_cnt_per_user,0.029040360905670318,0.029040360905670318,1
30x2元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.029164347993635965,0.029164347993635965,1
20x2元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.030075785194032173,0.030075785194032173,1
15x2元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.03173788407530978,0.03173788407530978,1
15元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.03203833468022557,0.03203833468022557,1
20x2元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.03268040410458424,0.03268040410458424,1
20x2元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.03285153462455359,0.03285153462455359,1
40元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.033746636230641266,0.033746636230641266,1
15元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.034796472917798874,0.034796472917798874,1
40x2元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.0350284833906921,0.0350284833906921,1
40元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.035045983739284164,0.035045983739284164,1
30x2元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.035162472879763554,0.035162472879763554,1
40元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.03560008892513228,0.03560008892513228,1
30元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.03571837473765142,0.03571837473765142,1
15元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.036858194801492355,0.036858194801492355,1
20元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.037213599557007045,0.037213599557007045,1
40元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.038029620142127275,0.038029620142127275,1
40x2元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.03836815236349819,0.03836815236349819,1
40x2元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.03869348965486352,0.03869348965486352,1
30元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.03879437277832591,0.03879437277832591,1
40元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.038898539669392385,0.038898539669392385,1
15x2元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.039394309373121134,0.039394309373121134,1
15x2元1張,隨機組,14天在晚尖峰預估車資,中區,trip_cnt_per_user,0.0398344950769953,0.0398344950769953,1
30元1張,隨機組,養成Regular-高優惠敏感,中區,trip_cnt_per_user,0.039892804070224205,0.039892804070224205,1
30元1張,隨機組,喚回-高優惠敏感,南區,trip_cnt_per_user,0.04017569411951187,0.04017569411951187,1
20x2元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.04036783859395743,0.04036783859395743,1
20x2元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.040426673592101926,0.040426673592101926,1
15x2元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.041519132118445615,0.041519132118445615,1
20元1張,隨機組,養成Regular-高優惠敏感,南區,trip_cnt_per_user,0.04251643411519959,0.04251643411519959,1
