treatment,source,ops_type_merged,city_group,target,RMSE,MAE,n
30元1張,隨機組,14天在其他尖峰預估車資,北區,nonrepeat_cnt_per_user,0.031048931125653267,0.031048931125653267,1
20x2元1張,隨機組,14天在其他尖峰預估車資,中區,nonrepeat_cnt_per_user,0.031231801718144436,0.031231801718144436,1
40元1張,隨機組,14天在其他尖峰預估車資,北區,nonrepeat_cnt_per_user,0.03247653006518858,0.03247653006518858,1
40x2元1張,隨機組,14天在其他尖峰預估車資,南區,nonrepeat_cnt_per_user,0.03294052725825175,0.03294052725825175,1
15x2元1張,隨機組,14天在晚尖峰預估車資,南區,nonrepeat_cnt_per_user,0.03352095927483237,0.03352095927483237,1
30元1張,隨機組,既有regular鞏固,中區,nonrepeat_cnt_per_user,0.03359764608436605,0.03359764608436605,1
40x2元1張,隨機組,90天在尖峰預估車資,南區,nonrepeat_cnt_per_user,0.03417064330877101,0.03417064330877101,1
20x2元1張,隨機組,14天在其他尖峰預估車資,北區,nonrepeat_cnt_per_user,0.03443515268561209,0.03443515268561209,1
40元1張,隨機組,喚回-其他,中區,nonrepeat_cnt_per_user,0.034596849057830004,0.034596849057830004,1
40x2元1張,隨機組,養成Regular-其他,南區,nonrepeat_cnt_per_user,0.034784692655640215,0.034784692655640215,1
15x2元1張,隨機組,既有regular鞏固,北區,nonrepeat_cnt_per_user,0.03564906727316591,0.03564906727316591,1
40元1張,隨機組,既有regular鞏固,中區,nonrepeat_cnt_per_user,0.03577247283051643,0.03577247283051643,1
20x2元1張,隨機組,90天在尖峰預估車資,中區,nonrepeat_cnt_per_user,0.036005501922301536,0.036005501922301536,1
15x2元1張,隨機組,喚回-高優惠敏感,南區,nonrepeat_cnt_per_user,0.0373671194740471,0.0373671194740471,1
20元1張,隨機組,14天在其他尖峰預估車資,北區,nonrepeat_cnt_per_user,0.03746776502628285,0.03746776502628285,1
40元1張,隨機組,養成Regular-其他,北區,nonrepeat_cnt_per_user,0.03775564466685334,0.03775564466685334,1
20x2元1張,隨機組,90天在尖峰預估車資,南區,nonrepeat_cnt_per_user,0.03784019517447824,0.03784019517447824,1
30x2元1張,隨機組,90天在尖峰預估車資,南區,nonrepeat_cnt_per_user,0.03814814086095615,0.03814814086095615,1
20元1張,隨機組,喚回-高優惠敏感,中區,nonrepeat_cnt_per_user,0.03840126629452177,0.03840126629452177,1
15元1張,隨機組,養成Regular-其他,中區,nonrepeat_cnt_per_user,0.03851916757455345,0.03851916757455345,1
20元1張,隨機組,14天在晚尖峰預估車資,北區,nonrepeat_cnt_per_user,0.03923918684047145,0.03923918684047145,1
15元1張,隨機組,14天在其他尖峰預估車資,中區,nonrepeat_cnt_per_user,0.03962835107528637,0.03962835107528637,1
